date,product_id,short_name,keywordText,current_rank
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,coffee and tea press,62
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french oress,13
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press and carafe,65
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french pres,43
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press 12 oz,27
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press 16 oz,59
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press and kettle,31
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press black,25
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press bodum chambord,128
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press bundle,2
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press camping,136
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press cofee,31
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press coffee and tea maker,95
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press coffee espresso,145
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press coffee makers,68
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press coffee set,33
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press combo milk,2
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press deal,30
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press deals,39
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press dishwasher safe,37
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press double,110
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press espresso,4
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press espresso maker,14
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press expresso maker,12
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press for coffee,24
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press for espresso,24
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press for tea,126
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press glass stainless,131
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press large,44
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press largest,23
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press machine,5
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press machine kangaroo,2
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press machines,4
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press maker,24
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press mesh,64
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press mini,21
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press pot,38
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press set,16
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press single cup,52
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press single serving,59
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press small,24
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press small single serve coffee,30
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press sterlingpro,13
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press tea,124
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press tea maker,152
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press with cup markers,13
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press with milk frother,3
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,french press',27
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,frenchpress,22
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,frothers for coffee,57
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,glass coffe press,41
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,glass french press,94
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,hand frother for milk,289
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,mr coffee french press set,104
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,iced coffee french press,45
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,one cup french press,61
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,oxo 8 cup french press with groundslifter,13
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,insulated french press,70
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,insulated glass french press,113
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,press coffee,40
2020-07-26,B01MQXRVUQ,Professional Grade 34 oz French Press Coffee Maker & Premium Milk Frother With Stainless Steel Stand - Save Time & Money With Homemade Lattes! Spice Up Your Countertop & Taste Buds Every Morning!,kuissential french press,12
